
time,ActualTempMax,ActualTempMin,FeltTemp Max,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum (cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
1972-01-22,54.2,34.1,48.7,26.9,1972-01-22T07:45,1972-01-22T17:36,0.180,0.180,0.00,12.0,14.5,36.9
1972-01-23,39.9,33.5,35.6,26.2,1972-01-23T07:44,1972-01-23T17:38,0.210,0.170,0.77,9.0,10.1,19.5
1972-01-24,57.5,28.7,51.3,21.1,1972-01-24T07:44,1972-01-24T17:39,0.150,0.150,0.00,6.0,17.2,45.6
1972-01-25,40.2,12.1,28.7,-2.1,1972-01-25T07:43,1972-01-25T17:40,0.010,0.010,0.00,1.0,19.6,39.6
1972-01-26,24.5,10.0,15.2,0.8,1972-01-26T07:42,1972-01-26T17:41,0.000,0.000,0.00,0.0,8.4,18.1
1972-01-27,19.9,9.3,12.1,0.9,1972-01-27T07:41,1972-01-27T17:42,0.200,0.000,3.64,6.0,7.4,14.3
1972-01-28,21.3,6.6,13.3,-2.5,1972-01-28T07:41,1972-01-28T17:43,0.010,0.000,0.21,3.0,12.1,25.3
1972-01-29,22.0,1.7,13.8,-6.7,1972-01-29T07:40,1972-01-29T17:45,0.000,0.000,0.00,0.0,6.9,12.8
1972-01-30,19.2,8.2,8.0,-2.2,1972-01-30T07:39,1972-01-30T17:46,0.000,0.000,0.00,0.0,12.3,27.7
1972-01-31,24.4,1.1,14.3,-8.4,1972-01-31T07:38,1972-01-31T17:47,0.000,0.000,0.00,0.0,11.7,24.8
1972-02-01,31.6,18.6,24.4,10.9,1972-02-01T07:37,1972-02-01T17:48,0.000,0.000,0.00,0.0,7.2,13.4
1972-02-02,42.1,28.1,35.4,20.1,1972-02-02T07:36,1972-02-02T17:50,0.020,0.020,0.00,3.0,8.5,18.6
1972-02-03,38.9,19.7,31.1,6.7,1972-02-03T07:35,1972-02-03T17:51,0.350,0.200,2.66,24.0,17.5,38.0
1972-02-04,15.4,4.8,1.5,-8.0,1972-02-04T07:34,1972-02-04T17:52,0.050,0.000,0.84,10.0,18.6,39.8
1972-02-05,18.8,-0.3,7.8,-11.4,1972-02-05T07:33,1972-02-05T17:53,0.000,0.000,0.00,0.0,13.4,24.4
1972-02-06,35.3,14.9,27.5,4.1,1972-02-06T07:32,1972-02-06T17:54,0.500,0.000,8.82,22.0,11.9,25.1
1972-02-07,13.4,1.8,2.8,-8.1,1972-02-07T07:31,1972-02-07T17:56,0.000,0.000,0.07,1.0,10.8,23.3
1972-02-08,15.3,-6.5,6.7,-15.6,1972-02-08T07:30,1972-02-08T17:57,0.000,0.000,0.00,0.0,7.1,13.2
1972-02-09,19.8,1.8,11.1,-7.0,1972-02-09T07:29,1972-02-09T17:58,0.010,0.000,0.14,2.0,7.2,13.2
1972-02-10,24.5,1.5,17.1,-7.5,1972-02-10T07:27,1972-02-10T17:59,0.020,0.000,0.42,6.0,5.7,10.5
1972-02-11,34.1,8.8,26.3,0.0,1972-02-11T07:26,1972-02-11T18:00,0.010,0.000,0.14,2.0,6.5,11.4
1972-02-12,46.8,26.3,39.9,17.8,1972-02-12T07:25,1972-02-12T18:02,0.000,0.000,0.00,0.0,6.8,11.6
1972-02-13,38.0,30.6,32.8,20.2,1972-02-13T07:24,1972-02-13T18:03,0.470,0.200,4.76,24.0,17.1,32.7
1972-02-14,38.9,27.2,30.3,18.6,1972-02-14T07:23,1972-02-14T18:04,0.020,0.000,0.28,4.0,13.9,24.2
1972-02-15,43.2,30.0,32.8,21.3,1972-02-15T07:21,1972-02-15T18:05,0.160,0.140,0.35,13.0,15.3,38.0
1972-02-16,32.0,17.5,26.1,9.5,1972-02-16T07:20,1972-02-16T18:06,0.000,0.000,0.00,0.0,8.4,18.1
1972-02-17,40.4,23.1,32.8,14.3,1972-02-17T07:19,1972-02-17T18:08,0.000,0.000,0.00,0.0,9.8,19.2
1972-02-18,38.9,25.6,30.2,16.5,1972-02-18T07:17,1972-02-18T18:09,0.060,0.020,0.77,10.0,11.3,24.2
1972-02-19,27.0,16.7,17.4,3.0,1972-02-19T07:16,1972-02-19T18:10,0.050,0.000,0.84,11.0,19.8,42.3
1972-02-20,25.3,9.9,16.7,-2.4,1972-02-20T07:15,1972-02-20T18:11,0.000,0.000,0.00,0.0,17.2,36.9
1972-02-21,47.9,25.6,38.9,14.9,1972-02-21T07:13,1972-02-21T18:12,0.020,0.020,0.00,3.0,16.4,34.4
1972-02-22,33.5,20.7,22.4,9.9,1972-02-22T07:12,1972-02-22T18:13,0.030,0.000,0.49,5.0,15.5,35.6
1972-02-23,35.3,20.4,27.7,11.0,1972-02-23T07:10,1972-02-23T18:15,0.160,0.020,2.52,10.0,11.4,23.0
1972-02-24,36.6,31.3,30.0,24.4,1972-02-24T07:09,1972-02-24T18:16,0.000,0.000,0.00,0.0,9.8,17.9
1972-02-25,43.4,28.5,38.4,22.0,1972-02-25T07:08,1972-02-25T18:17,0.150,0.110,0.70,3.0,7.5,16.3
1972-02-26,32.6,20.2,25.9,13.1,1972-02-26T07:06,1972-02-26T18:18,0.170,0.040,2.24,9.0,13.2,25.5
1972-02-27,39.8,17.3,29.6,9.0,1972-02-27T07:05,1972-02-27T18:19,0.000,0.000,0.00,0.0,13.9,25.9
1972-02-28,59.0,33.5,50.2,26.6,1972-02-28T07:03,1972-02-28T18:20,0.000,0.000,0.00,0.0,15.8,33.3
1972-02-29,61.3,37.7,57.2,32.2,1972-02-29T07:02,1972-02-29T18:21,0.000,0.000,0.00,0.0,11.5,21.5
1972-03-01,66.6,53.5,61.9,46.6,1972-03-01T07:00,1972-03-01T18:23,0.720,0.720,0.00,11.0,15.7,43.2
1972-03-02,62.6,18.4,61.4,7.5,1972-03-02T06:59,1972-03-02T18:24,0.760,0.660,1.82,20.0,14.5,32.9
1972-03-03,27.4,16.8,18.5,5.5,1972-03-03T06:57,1972-03-03T18:25,0.000,0.000,0.00,0.0,11.9,26.4
1972-03-04,32.9,21.7,24.8,11.9,1972-03-04T06:55,1972-03-04T18:26,0.050,0.000,0.84,5.0,11.9,25.5
1972-03-05,26.8,16.3,15.8,5.1,1972-03-05T06:54,1972-03-05T18:27,0.000,0.000,0.00,0.0,17.4,36.9
1972-03-06,36.7,13.3,24.6,3.9,1972-03-06T06:52,1972-03-06T18:28,0.010,0.000,0.14,2.0,15.6,30.2
1972-03-07,56.1,37.4,44.8,25.3,1972-03-07T06:51,1972-03-07T18:29,0.220,0.220,0.00,6.0,21.6,43.6
1972-03-08,37.0,19.1,29.1,7.1,1972-03-08T06:49,1972-03-08T18:30,0.000,0.000,0.07,1.0,18.8,39.1
1972-03-09,30.8,11.2,19.9,2.3,1972-03-09T06:48,1972-03-09T18:31,0.050,0.000,0.91,7.0,15.4,32.4
1972-03-10,30.8,16.0,23.5,7.4,1972-03-10T06:46,1972-03-10T18:32,0.000,0.000,0.00,0.0,6.9,16.3
1972-03-11,56.7,24.4,49.0,14.0,1972-03-11T06:44,1972-03-11T18:33,0.020,0.020,0.00,4.0,13.2,28.6
1972-03-12,63.6,44.7,60.8,39.6,1972-03-12T06:43,1972-03-12T18:34,0.400,0.400,0.00,10.0,12.1,23.3
1972-03-13,62.1,42.6,59.7,37.9,1972-03-13T06:41,1972-03-13T18:36,0.860,0.860,0.00,19.0,13.0,29.1
1972-03-14,46.3,28.7,40.0,18.6,1972-03-14T06:40,1972-03-14T18:37,0.110,0.000,1.96,14.0,12.8,27.7
1972-03-15,39.8,30.1,33.6,22.5,1972-03-15T06:38,1972-03-15T18:38,0.080,0.080,0.00,4.0,8.5,23.7
1972-03-16,44.8,38.8,41.0,32.0,1972-03-16T06:36,1972-03-16T18:39,0.470,0.470,0.00,17.0,10.6,22.8
1972-03-17,39.8,35.9,35.4,28.0,1972-03-17T06:35,1972-03-17T18:40,0.070,0.070,0.00,11.0,10.9,24.2
1972-03-18,36.2,28.7,31.1,21.7,1972-03-18T06:33,1972-03-18T18:41,0.040,0.020,0.35,8.0,6.8,15.4
1972-03-19,45.6,23.4,39.7,15.2,1972-03-19T06:31,1972-03-19T18:42,0.000,0.000,0.00,0.0,6.3,13.2
1972-03-20,53.2,32.1,47.2,24.4,1972-03-20T06:30,1972-03-20T18:43,0.000,0.000,0.00,0.0,7.3,13.0
1972-03-21,65.6,40.5,61.2,33.5,1972-03-21T06:28,1972-03-21T18:44,0.440,0.440,0.00,7.0,12.0,35.1
1972-03-22,53.8,26.4,49.7,13.8,1972-03-22T06:26,1972-03-22T18:45,0.250,0.210,0.84,17.0,19.3,40.3
1972-03-23,27.7,22.7,18.2,12.2,1972-03-23T06:25,1972-03-23T18:46,0.110,0.000,1.96,23.0,15.5,32.7
1972-03-24,29.1,20.0,21.0,9.2,1972-03-24T06:23,1972-03-24T18:47,0.000,0.000,0.00,0.0,12.2,27.7
1972-03-25,31.0,17.6,23.9,8.6,1972-03-25T06:22,1972-03-25T18:48,0.000,0.000,0.00,0.0,9.4,22.4
1972-03-26,43.4,21.0,34.4,13.7,1972-03-26T06:20,1972-03-26T18:49,0.000,0.000,0.00,0.0,9.7,21.9
1972-03-27,46.4,31.2,40.8,22.1,1972-03-27T06:18,1972-03-27T18:50,0.000,0.000,0.00,0.0,8.8,19.7
1972-03-28,45.4,27.2,38.8,18.7,1972-03-28T06:17,1972-03-28T18:51,0.000,0.000,0.00,0.0,9.9,19.7
1972-03-29,45.8,29.9,39.7,21.2,1972-03-29T06:15,1972-03-29T18:52,0.220,0.220,0.00,9.0,14.3,32.2
1972-03-30,40.1,31.5,32.0,21.9,1972-03-30T06:13,1972-03-30T18:53,0.000,0.000,0.00,0.0,14.5,30.2
1972-03-31,52.1,27.3,45.6,20.4,1972-03-31T06:12,1972-03-31T18:54,0.000,0.000,0.00,0.0,5.7,13.0
1972-04-01,41.1,32.8,32.4,25.4,1972-04-01T06:10,1972-04-01T18:55,0.110,0.110,0.00,10.0,12.5,33.8
1972-04-02,37.1,29.5,30.1,21.3,1972-04-02T06:08,1972-04-02T18:56,0.100,0.060,0.70,12.0,9.0,24.4
1972-04-03,49.2,27.2,42.5,21.6,1972-04-03T06:07,1972-04-03T18:57,0.100,0.100,0.00,4.0,8.9,23.9
1972-04-04,45.2,32.9,40.9,23.9,1972-04-04T06:05,1972-04-04T18:58,0.230,0.230,0.00,6.0,15.0,30.4
1972-04-05,56.0,30.7,47.2,22.1,1972-04-05T06:04,1972-04-05T19:00,0.000,0.000,0.00,0.0,17.2,36.0
1972-04-06,67.3,36.5,59.7,27.9,1972-04-06T06:02,1972-04-06T19:01,0.230,0.230,0.00,8.0,16.7,40.9
1972-04-07,34.6,20.7,25.8,8.5,1972-04-07T06:00,1972-04-07T19:02,0.620,0.480,2.59,17.0,16.5,42.5
1972-04-08,27.5,19.6,18.8,7.3,1972-04-08T05:59,1972-04-08T19:03,0.000,0.000,0.00,0.0,15.3,31.3
1972-04-09,43.5,19.3,38.9,11.7,1972-04-09T05:57,1972-04-09T19:04,0.000,0.000,0.00,0.0,4.6,13.0
1972-04-10,59.1,35.3,53.4,28.5,1972-04-10T05:56,1972-04-10T19:05,0.000,0.000,0.00,0.0,7.5,19.2
1972-04-11,60.4,49.7,57.6,43.4,1972-04-11T05:54,1972-04-11T19:06,0.000,0.000,0.00,0.0,7.7,18.8
1972-04-12,69.3,45.7,64.1,38.1,1972-04-12T05:53,1972-04-12T19:07,0.190,0.190,0.00,3.0,12.4,25.9
1972-04-13,77.5,56.7,76.3,53.5,1972-04-13T05:51,1972-04-13T19:08,0.170,0.170,0.00,8.0,17.6,36.5
1972-04-14,61.6,41.6,59.2,35.2,1972-04-14T05:50,1972-04-14T19:09,0.100,0.100,0.00,4.0,8.8,20.6
1972-04-15,69.8,53.3,69.2,50.6,1972-04-15T05:48,1972-04-15T19:10,0.320,0.320,0.00,12.0,15.6,29.3
1972-04-16,66.2,46.7,60.6,39.5,1972-04-16T05:47,1972-04-16T19:11,0.800,0.800,0.00,16.0,20.7,42.7
1972-04-17,64.4,41.3,61.2,33.6,1972-04-17T05:45,1972-04-17T19:12,0.000,0.000,0.00,0.0,12.8,24.2
1972-04-18,75.1,43.9,70.1,38.9,1972-04-18T05:44,1972-04-18T19:13,0.000,0.000,0.00,0.0,11.1,23.9
1972-04-19,70.9,58.2,70.3,53.6,1972-04-19T05:42,1972-04-19T19:14,0.060,0.060,0.00,4.0,14.9,30.6
1972-04-20,61.6,38.9,59.8,30.0,1972-04-20T05:41,1972-04-20T19:15,0.400,0.400,0.00,8.0,14.0,34.2
1972-04-21,53.3,36.0,44.4,25.9,1972-04-21T05:39,1972-04-21T19:16,0.460,0.460,0.00,8.0,15.8,32.7
1972-04-22,59.9,46.0,51.4,38.3,1972-04-22T05:38,1972-04-22T19:17,0.460,0.460,0.00,10.0,16.7,34.7
1972-04-23,58.7,46.1,54.1,41.6,1972-04-23T05:36,1972-04-23T19:18,0.070,0.070,0.00,6.0,13.5,29.8
1972-04-24,50.3,35.8,45.8,27.6,1972-04-24T05:35,1972-04-24T19:19,0.060,0.060,0.00,8.0,12.2,26.6
1972-04-25,46.7,32.8,39.8,24.3,1972-04-25T05:34,1972-04-25T19:20,0.000,0.000,0.00,0.0,11.7,26.8
1972-04-26,56.9,29.1,50.6,21.6,1972-04-26T05:32,1972-04-26T19:21,0.000,0.000,0.00,0.0,10.2,23.3
1972-04-27,57.5,36.6,52.1,28.8,1972-04-27T05:31,1972-04-27T19:22,0.000,0.000,0.00,0.0,9.3,19.7
1972-04-28,62.1,34.3,58.1,26.7,1972-04-28T05:30,1972-04-28T19:23,0.000,0.000,0.00,0.0,6.5,11.2
1972-04-29,63.3,44.5,56.7,37.8,1972-04-29T05:28,1972-04-29T19:24,0.000,0.000,0.00,0.0,7.0,15.9
1972-04-30,71.5,51.5,71.9,48.2,1972-04-30T05:27,1972-04-30T19:25,0.130,0.130,0.00,10.0,7.1,18.8
1972-05-01,72.4,56.7,72.6,55.0,1972-05-01T05:26,1972-05-01T19:26,0.150,0.150,0.00,8.0,11.0,32.9
1972-05-02,73.1,55.3,68.3,51.1,1972-05-02T05:25,1972-05-02T19:27,0.320,0.320,0.00,14.0,16.4,40.5
1972-05-03,63.6,50.8,58.9,46.2,1972-05-03T05:23,1972-05-03T19:28,0.000,0.000,0.00,0.0,9.2,19.5
1972-05-04,54.5,44.3,48.9,39.9,1972-05-04T05:22,1972-05-04T19:29,0.060,0.060,0.00,13.0,12.8,28.0
1972-05-05,65.9,38.0,63.4,32.4,1972-05-05T05:21,1972-05-05T19:30,0.000,0.000,0.00,0.0,6.2,12.5
1972-05-06,78.5,52.9,72.9,47.2,1972-05-06T05:20,1972-05-06T19:31,0.000,0.000,0.00,1.0,17.0,34.9
1972-05-07,69.5,53.6,69.7,50.5,1972-05-07T05:19,1972-05-07T19:32,0.080,0.080,0.00,4.0,7.3,15.9
1972-05-08,54.5,48.4,52.7,43.1,1972-05-08T05:18,1972-05-08T19:33,1.120,1.120,0.00,24.0,11.2,21.0
1972-05-09,52.4,41.2,42.9,32.2,1972-05-09T05:17,1972-05-09T19:34,0.420,0.420,0.00,11.0,15.9,34.4
1972-05-10,57.1,36.1,51.5,28.2,1972-05-10T05:15,1972-05-10T19:35,0.000,0.000,0.00,0.0,11.7,28.0
1972-05-11,70.6,37.5,67.7,31.4,1972-05-11T05:14,1972-05-11T19:36,0.000,0.000,0.00,0.0,6.1,17.7
1972-05-12,73.0,44.8,70.5,39.5,1972-05-12T05:13,1972-05-12T19:37,0.000,0.000,0.00,0.0,6.2,16.1
1972-05-13,69.5,54.2,66.9,47.3,1972-05-13T05:12,1972-05-13T19:38,0.310,0.310,0.00,11.0,12.9,28.9
1972-05-14,70.2,56.3,70.9,53.1,1972-05-14T05:11,1972-05-14T19:39,0.310,0.310,0.00,12.0,11.3,25.1
1972-05-15,65.7,54.7,65.2,52.4,1972-05-15T05:11,1972-05-15T19:40,0.340,0.340,0.00,16.0,10.9,26.4
1972-05-16,62.0,52.4,60.1,49.1,1972-05-16T05:10,1972-05-16T19:41,0.060,0.060,0.00,7.0,8.0,18.8
1972-05-17,67.7,50.8,64.7,49.5,1972-05-17T05:09,1972-05-17T19:42,0.030,0.030,0.00,7.0,10.5,24.4
1972-05-18,74.7,52.3,72.0,50.3,1972-05-18T05:08,1972-05-18T19:43,0.010,0.010,0.00,3.0,10.1,25.9
1972-05-19,76.6,54.2,73.6,50.6,1972-05-19T05:07,1972-05-19T19:44,0.010,0.010,0.00,3.0,9.8,21.7
1972-05-20,71.3,57.8,69.9,56.1,1972-05-20T05:06,1972-05-20T19:45,0.050,0.050,0.00,10.0,11.0,27.5
1972-05-21,81.0,55.9,80.6,54.3,1972-05-21T05:06,1972-05-21T19:46,0.000,0.000,0.00,0.0,9.1,21.5
1972-05-22,79.9,58.3,83.5,56.1,1972-05-22T05:05,1972-05-22T19:47,0.000,0.000,0.00,0.0,9.3,23.3
1972-05-23,80.5,60.0,78.5,58.5,1972-05-23T05:04,1972-05-23T19:48,0.000,0.000,0.00,0.0,8.0,19.0
1972-05-24,83.6,56.9,83.9,55.1,1972-05-24T05:03,1972-05-24T19:49,0.000,0.000,0.00,0.0,9.1,18.1
1972-05-25,82.1,58.6,80.4,54.8,1972-05-25T05:03,1972-05-25T19:49,0.000,0.000,0.00,0.0,11.2,22.8
1972-05-26,74.9,56.3,70.8,48.7,1972-05-26T05:02,1972-05-26T19:50,0.000,0.000,0.00,0.0,11.1,24.2
1972-05-27,75.6,50.4,71.5,43.3,1972-05-27T05:02,1972-05-27T19:51,0.000,0.000,0.00,0.0,9.3,17.7
1972-05-28,77.3,50.5,76.6,45.5,1972-05-28T05:01,1972-05-28T19:52,0.000,0.000,0.00,0.0,6.8,14.1
1972-05-29,79.7,53.4,81.3,49.4,1972-05-29T05:01,1972-05-29T19:53,0.000,0.000,0.00,0.0,10.6,23.7
1972-05-30,66.7,56.8,66.2,57.1,1972-05-30T05:00,1972-05-30T19:53,0.610,0.610,0.00,17.0,13.3,28.9
1972-05-31,54.0,43.9,52.9,39.5,1972-05-31T05:00,1972-05-31T19:54,0.260,0.260,0.00,21.0,8.1,17.7
1972-06-01,65.3,41.4,62.1,36.3,1972-06-01T04:59,1972-06-01T19:55,0.020,0.020,0.00,2.0,10.8,25.1
1972-06-02,76.4,56.1,73.4,51.6,1972-06-02T04:59,1972-06-02T19:56,0.060,0.060,0.00,6.0,14.0,30.2
1972-06-03,80.2,61.5,82.6,59.1,1972-06-03T04:58,1972-06-03T19:56,0.000,0.000,0.00,0.0,12.4,26.8
1972-06-04,78.6,59.5,84.9,54.2,1972-06-04T04:58,1972-06-04T19:57,0.360,0.360,0.00,10.0,11.5,24.6
1972-06-05,75.7,51.4,76.0,48.0,1972-06-05T04:58,1972-06-05T19:57,0.000,0.000,0.00,0.0,9.1,13.9
1972-06-06,72.2,57.5,76.2,52.4,1972-06-06T04:58,1972-06-06T19:58,0.260,0.260,0.00,10.0,10.5,21.3
1972-06-07,74.6,49.7,73.5,45.4,1972-06-07T04:57,1972-06-07T19:59,0.000,0.000,0.00,0.0,8.8,18.8
1972-06-08,78.1,51.0,77.6,47.8,1972-06-08T04:57,1972-06-08T19:59,0.000,0.000,0.00,0.0,9.2,21.0
1972-06-09,76.8,54.2,79.8,48.0,1972-06-09T04:57,1972-06-09T20:00,0.080,0.080,0.00,5.0,13.7,27.3
1972-06-10,56.4,40.7,49.5,34.7,1972-06-10T04:57,1972-06-10T20:00,0.000,0.000,0.00,0.0,15.2,31.1
1972-06-11,68.4,34.3,66.4,28.3,1972-06-11T04:57,1972-06-11T20:01,0.000,0.000,0.00,0.0,5.4,11.2
1972-06-12,77.2,51.0,74.9,45.2,1972-06-12T04:57,1972-06-12T20:01,0.100,0.100,0.00,6.0,14.5,28.6
1972-06-13,73.3,66.6,76.8,67.4,1972-06-13T04:57,1972-06-13T20:02,0.850,0.850,0.00,19.0,11.9,23.3
1972-06-14,83.5,66.5,87.9,69.5,1972-06-14T04:57,1972-06-14T20:02,0.130,0.130,0.00,6.0,11.5,30.4
1972-06-15,79.8,65.2,81.1,68.2,1972-06-15T04:57,1972-06-15T20:03,1.040,1.040,0.00,12.0,13.6,36.2
1972-06-16,69.1,54.7,68.0,50.2,1972-06-16T04:57,1972-06-16T20:03,0.000,0.000,0.00,1.0,10.8,24.4
1972-06-17,69.7,50.7,68.3,46.8,1972-06-17T04:57,1972-06-17T20:03,0.000,0.000,0.00,0.0,8.6,16.3
1972-06-18,77.6,52.7,81.3,50.2,1972-06-18T04:57,1972-06-18T20:04,0.000,0.000,0.00,0.0,7.6,13.0
1972-06-19,83.1,60.9,90.2,61.5,1972-06-19T04:57,1972-06-19T20:04,0.040,0.040,0.00,3.0,7.6,17.7
1972-06-20,73.5,65.9,75.1,67.8,1972-06-20T04:58,1972-06-20T20:04,0.020,0.020,0.00,4.0,11.6,22.4
1972-06-21,65.9,54.1,69.4,48.5,1972-06-21T04:58,1972-06-21T20:04,0.100,0.100,0.00,7.0,14.1,27.3
1972-06-22,52.6,45.6,47.2,35.4,1972-06-22T04:58,1972-06-22T20:04,0.150,0.150,0.00,10.0,19.5,38.9
1972-06-23,55.3,44.1,50.7,33.8,1972-06-23T04:58,1972-06-23T20:05,0.080,0.080,0.00,9.0,19.7,38.3
1972-06-24,59.7,50.0,56.5,44.6,1972-06-24T04:59,1972-06-24T20:05,0.030,0.030,0.00,5.0,12.9,26.8
1972-06-25,67.8,53.3,67.2,51.3,1972-06-25T04:59,1972-06-25T20:05,0.030,0.030,0.00,8.0,10.1,22.4
1972-06-26,72.1,55.9,72.0,55.7,1972-06-26T04:59,1972-06-26T20:05,0.000,0.000,0.00,1.0,6.5,16.6
1972-06-27,78.5,55.3,80.6,54.2,1972-06-27T05:00,1972-06-27T20:05,0.000,0.000,0.00,0.0,6.5,11.2
1972-06-28,78.4,58.7,80.2,58.5,1972-06-28T05:00,1972-06-28T20:05,0.000,0.000,0.00,1.0,7.0,15.7
1972-06-29,71.5,61.7,73.6,61.1,1972-06-29T05:01,1972-06-29T20:05,0.300,0.300,0.00,16.0,8.0,21.7
1972-06-30,73.4,59.6,74.8,59.6,1972-06-30T05:01,1972-06-30T20:05,0.080,0.080,0.00,15.0,9.0,24.4
1972-07-01,84.2,62.0,87.2,62.6,1972-07-01T05:02,1972-07-01T20:05,0.000,0.000,0.00,1.0,8.5,18.6
1972-07-02,77.6,65.6,80.8,65.6,1972-07-02T05:02,1972-07-02T20:04,0.130,0.130,0.00,9.0,7.3,13.9
1972-07-03,71.4,59.2,71.7,58.1,1972-07-03T05:03,1972-07-03T20:04,0.430,0.430,0.00,15.0,13.3,29.8
1972-07-04,69.8,54.4,70.1,53.0,1972-07-04T05:03,1972-07-04T20:04,0.110,0.110,0.00,5.0,8.5,20.6
1972-07-05,63.4,53.5,59.2,50.3,1972-07-05T05:04,1972-07-05T20:04,0.070,0.070,0.00,12.0,11.1,24.6
1972-07-06,68.6,50.1,65.3,46.7,1972-07-06T05:04,1972-07-06T20:03,0.010,0.010,0.00,2.0,5.8,15.7
1972-07-07,70.8,48.0,70.7,45.2,1972-07-07T05:05,1972-07-07T20:03,0.000,0.000,0.00,0.0,6.7,15.2
1972-07-08,75.3,55.3,75.9,53.2,1972-07-08T05:06,1972-07-08T20:03,0.080,0.080,0.00,11.0,8.6,19.2
1972-07-09,82.8,59.1,84.0,59.0,1972-07-09T05:06,1972-07-09T20:02,0.340,0.340,0.00,7.0,11.5,26.8
1972-07-10,79.6,65.2,84.0,65.8,1972-07-10T05:07,1972-07-10T20:02,0.090,0.090,0.00,11.0,9.5,21.9
1972-07-11,86.8,67.7,94.5,71.6,1972-07-11T05:08,1972-07-11T20:01,0.020,0.020,0.00,4.0,5.9,12.3
1972-07-12,84.5,68.5,93.0,73.5,1972-07-12T05:09,1972-07-12T20:01,0.070,0.070,0.00,6.0,5.2,14.5
1972-07-13,82.4,66.9,85.1,69.4,1972-07-13T05:09,1972-07-13T20:01,0.000,0.000,0.00,1.0,10.5,22.8
1972-07-14,84.2,70.5,86.8,72.2,1972-07-14T05:10,1972-07-14T20:00,0.000,0.000,0.00,0.0,13.5,32.7
1972-07-15,78.4,68.6,81.4,72.3,1972-07-15T05:11,1972-07-15T19:59,1.290,1.290,0.00,12.0,16.2,36.7
1972-07-16,79.5,67.7,84.7,70.2,1972-07-16T05:12,1972-07-16T19:59,0.370,0.370,0.00,13.0,9.6,17.4
1972-07-17,81.3,65.9,86.3,69.6,1972-07-17T05:12,1972-07-17T19:58,0.040,0.040,0.00,6.0,5.6,12.8
1972-07-18,85.8,69.2,94.0,72.7,1972-07-18T05:13,1972-07-18T19:57,0.040,0.040,0.00,3.0,8.6,22.4
1972-07-19,84.8,70.7,94.3,75.8,1972-07-19T05:14,1972-07-19T19:57,0.040,0.040,0.00,3.0,4.5,15.4
1972-07-20,88.6,71.5,99.3,77.7,1972-07-20T05:15,1972-07-20T19:56,0.020,0.020,0.00,2.0,5.3,14.1
1972-07-21,89.1,73.6,99.3,79.4,1972-07-21T05:16,1972-07-21T19:55,0.030,0.030,0.00,2.0,7.1,17.7
1972-07-22,88.6,72.9,98.8,79.3,1972-07-22T05:17,1972-07-22T19:54,0.030,0.030,0.00,3.0,6.9,16.8
1972-07-23,88.3,73.1,93.3,77.9,1972-07-23T05:18,1972-07-23T19:54,0.000,0.000,0.00,1.0,11.7,27.1
1972-07-24,84.8,66.3,90.0,68.5,1972-07-24T05:18,1972-07-24T19:53,0.100,0.100,0.00,5.0,9.0,17.0
1972-07-25,80.2,63.5,81.5,63.9,1972-07-25T05:19,1972-07-25T19:52,0.010,0.010,0.00,2.0,11.4,26.8
1972-07-26,75.6,58.0,80.2,57.1,1972-07-26T05:20,1972-07-26T19:51,0.030,0.030,0.00,3.0,8.6,17.4
1972-07-27,72.2,62.8,74.5,61.8,1972-07-27T05:21,1972-07-27T19:50,0.060,0.060,0.00,3.0,10.2,22.4
1972-07-28,72.4,60.7,72.9,57.7,1972-07-28T05:22,1972-07-28T19:49,0.010,0.010,0.00,2.0,8.1,18.8
1972-07-29,75.7,57.0,74.9,54.4,1972-07-29T05:23,1972-07-29T19:48,0.000,0.000,0.00,0.0,10.3,22.1
1972-07-30,79.4,59.4,79.3,56.9,1972-07-30T05:24,1972-07-30T19:47,0.000,0.000,0.00,0.0,11.9,22.8
1972-07-31,80.8,59.9,84.0,60.7,1972-07-31T05:25,1972-07-31T19:46,0.000,0.000,0.00,0.0,3.6,12.5
1972-08-01,79.4,63.8,83.0,65.5,1972-08-01T05:26,1972-08-01T19:45,0.010,0.010,0.00,2.0,4.7,13.0
1972-08-02,80.3,66.8,82.9,69.8,1972-08-02T05:27,1972-08-02T19:44,0.260,0.260,0.00,12.0,10.7,27.7
1972-08-03,79.7,66.2,82.8,66.1,1972-08-03T05:28,1972-08-03T19:43,0.090,0.090,0.00,12.0,9.4,19.9
1972-08-04,73.1,55.1,73.6,51.0,1972-08-04T05:29,1972-08-04T19:41,0.070,0.070,0.00,3.0,11.7,23.3
1972-08-05,75.0,50.4,76.8,46.5,1972-08-05T05:30,1972-08-05T19:40,0.000,0.000,0.00,0.0,7.1,13.0
1972-08-06,76.7,53.9,76.7,52.2,1972-08-06T05:31,1972-08-06T19:39,0.080,0.080,0.00,8.0,14.5,31.3
1972-08-07,76.6,62.3,75.9,62.6,1972-08-07T05:32,1972-08-07T19:38,0.180,0.180,0.00,18.0,14.9,31.8
1972-08-08,67.6,58.0,65.7,57.2,1972-08-08T05:33,1972-08-08T19:37,0.040,0.040,0.00,7.0,12.7,26.6
