
time,ActualTempMax,ActualTempmMin,FeltTempMax,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum(cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
2021-05-23,84.3,66.7,85.9,64.8,2021-05-23T05:04,2021-05-23T19:47,0.060,0.060,0.00,4.0,9.7,20.6
2021-05-24,80.7,64.1,85.7,66.6,2021-05-24T05:04,2021-05-24T19:48,0.060,0.060,0.00,7.0,5.9,21.0
2021-05-25,86.2,67.6,86.2,70.4,2021-05-25T05:03,2021-05-25T19:49,0.000,0.000,0.00,0.0,12.5,26.6
2021-05-26,79.3,66.4,79.4,66.9,2021-05-26T05:02,2021-05-26T19:50,0.380,0.380,0.00,6.0,12.4,40.5
2021-05-27,74.8,56.6,79.1,54.7,2021-05-27T05:02,2021-05-27T19:51,0.000,0.000,0.00,0.0,8.6,19.5
2021-05-28,63.8,46.4,64.7,37.4,2021-05-28T05:01,2021-05-28T19:52,0.440,0.440,0.00,14.0,16.9,30.0
2021-05-29,52.5,45.8,47.1,38.0,2021-05-29T05:01,2021-05-29T19:52,0.000,0.000,0.00,0.0,15.3,29.3
2021-05-30,63.9,47.5,58.3,42.6,2021-05-30T05:00,2021-05-30T19:53,0.000,0.000,0.00,0.0,10.9,22.4
2021-05-31,71.3,44.0,70.9,40.0,2021-05-31T05:00,2021-05-31T19:54,0.000,0.000,0.00,0.0,4.3,11.4
2021-06-01,74.0,55.6,74.9,53.2,2021-06-01T04:59,2021-06-01T19:55,0.000,0.000,0.00,0.0,5.9,11.4
2021-06-02,66.4,60.7,68.5,60.0,2021-06-02T04:59,2021-06-02T19:55,0.550,0.550,0.00,19.0,9.7,26.8
2021-06-03,70.6,62.3,73.2,62.8,2021-06-03T04:59,2021-06-03T19:56,0.390,0.390,0.00,14.0,9.1,23.5
2021-06-04,83.0,60.2,83.8,60.5,2021-06-04T04:58,2021-06-04T19:57,0.000,0.000,0.00,0.0,8.9,23.5
2021-06-05,84.3,64.7,85.3,63.1,2021-06-05T04:58,2021-06-05T19:57,0.000,0.000,0.00,0.0,11.5,24.6
2021-06-06,85.3,64.3,88.9,65.0,2021-06-06T04:58,2021-06-06T19:58,0.000,0.000,0.00,0.0,9.2,19.7
2021-06-07,80.8,70.9,87.3,74.8,2021-06-07T04:58,2021-06-07T19:59,0.280,0.280,0.00,4.0,10.1,30.0
2021-06-08,83.4,69.0,87.6,73.6,2021-06-08T04:57,2021-06-08T19:59,0.200,0.200,0.00,5.0,8.1,19.7
2021-06-09,77.0,69.4,82.1,73.5,2021-06-09T04:57,2021-06-09T20:00,0.150,0.150,0.00,11.0,7.0,16.8
2021-06-10,81.8,66.8,86.7,71.2,2021-06-10T04:57,2021-06-10T20:00,0.210,0.210,0.00,6.0,7.6,18.6
2021-06-11,80.3,69.6,87.6,75.2,2021-06-11T04:57,2021-06-11T20:01,0.380,0.380,0.00,10.0,8.1,17.9
2021-06-12,86.1,65.8,92.4,70.2,2021-06-12T04:57,2021-06-12T20:01,0.040,0.040,0.00,2.0,6.0,16.8
2021-06-13,83.0,67.3,90.2,69.2,2021-06-13T04:57,2021-06-13T20:02,0.400,0.400,0.00,6.0,10.1,23.9
2021-06-14,81.0,61.7,81.5,62.7,2021-06-14T04:57,2021-06-14T20:02,0.000,0.000,0.00,0.0,11.6,25.5
2021-06-15,74.7,58.2,75.3,53.0,2021-06-15T04:57,2021-06-15T20:02,0.010,0.010,0.00,2.0,12.4,27.7
2021-06-16,73.3,52.6,70.7,48.5,2021-06-16T04:57,2021-06-16T20:03,0.000,0.000,0.00,0.0,8.3,20.4
2021-06-17,80.5,50.6,80.5,47.0,2021-06-17T04:57,2021-06-17T20:03,0.000,0.000,0.00,0.0,9.2,18.3
2021-06-18,82.7,63.8,84.3,60.7,2021-06-18T04:57,2021-06-18T20:04,0.090,0.090,0.00,5.0,15.0,34.0
2021-06-19,78.9,66.1,80.6,68.5,2021-06-19T04:57,2021-06-19T20:04,0.460,0.460,0.00,18.0,11.2,28.6
2021-06-20,83.6,67.7,88.8,70.4,2021-06-20T04:57,2021-06-20T20:04,0.080,0.080,0.00,8.0,11.5,25.5
2021-06-21,78.8,63.1,81.3,61.9,2021-06-21T04:58,2021-06-21T20:04,0.520,0.520,0.00,12.0,15.3,36.2
2021-06-22,65.9,54.0,62.7,49.9,2021-06-22T04:58,2021-06-22T20:04,0.000,0.000,0.00,0.0,10.2,23.5
2021-06-23,75.5,51.0,75.8,46.1,2021-06-23T04:58,2021-06-23T20:05,0.000,0.000,0.00,0.0,7.4,18.6
2021-06-24,82.2,57.5,82.7,54.3,2021-06-24T04:59,2021-06-24T20:05,0.000,0.000,0.00,0.0,13.2,28.9
2021-06-25,79.3,68.8,80.6,68.1,2021-06-25T04:59,2021-06-25T20:05,0.030,0.030,0.00,5.0,14.4,33.1
2021-06-26,83.9,72.5,84.4,73.2,2021-06-26T04:59,2021-06-26T20:05,0.000,0.000,0.00,0.0,15.2,34.2
2021-06-27,86.6,71.8,90.1,71.0,2021-06-27T05:00,2021-06-27T20:05,0.010,0.010,0.00,2.0,14.5,32.0
2021-06-28,88.7,73.8,96.5,78.0,2021-06-28T05:00,2021-06-28T20:05,0.000,0.000,0.00,0.0,8.7,18.1
2021-06-29,90.4,72.8,100.1,78.4,2021-06-29T05:00,2021-06-29T20:05,0.100,0.100,0.00,4.0,6.6,18.3
2021-06-30,80.8,71.9,88.0,77.3,2021-06-30T05:01,2021-06-30T20:05,0.710,0.710,0.00,19.0,7.4,19.0
2021-07-01,76.7,65.4,79.5,64.6,2021-07-01T05:01,2021-07-01T20:05,0.580,0.580,0.00,17.0,9.5,23.7
2021-07-02,71.5,59.1,69.5,57.2,2021-07-02T05:02,2021-07-02T20:04,0.030,0.030,0.00,4.0,11.8,26.4
2021-07-03,76.6,56.0,74.7,54.1,2021-07-03T05:02,2021-07-03T20:04,0.000,0.000,0.00,0.0,9.5,21.7
2021-07-04,85.8,65.3,89.0,64.9,2021-07-04T05:03,2021-07-04T20:04,0.010,0.010,0.00,1.0,8.1,18.8
2021-07-05,89.3,68.3,95.4,70.8,2021-07-05T05:04,2021-07-05T20:04,0.000,0.000,0.00,0.0,8.4,19.0
2021-07-06,89.0,72.6,96.1,76.5,2021-07-06T05:04,2021-07-06T20:03,0.000,0.000,0.00,0.0,8.5,21.0
2021-07-07,86.2,72.6,93.8,76.6,2021-07-07T05:05,2021-07-07T20:03,0.070,0.070,0.00,10.0,9.8,21.0
2021-07-08,80.8,69.4,85.3,72.1,2021-07-08T05:06,2021-07-08T20:03,0.590,0.590,0.00,16.0,9.7,24.6
2021-07-09,70.1,62.9,73.9,63.8,2021-07-09T05:06,2021-07-09T20:02,0.020,0.020,0.00,3.0,9.5,20.6
2021-07-10,76.4,59.1,79.3,58.8,2021-07-10T05:07,2021-07-10T20:02,0.040,0.040,0.00,4.0,7.3,16.3
2021-07-11,75.1,63.2,82.2,63.2,2021-07-11T05:08,2021-07-11T20:02,0.440,0.440,0.00,16.0,9.5,24.8
2021-07-12,81.2,69.4,87.0,74.9,2021-07-12T05:08,2021-07-12T20:01,0.190,0.190,0.00,11.0,8.5,19.2
2021-07-13,77.8,69.6,80.3,72.6,2021-07-13T05:09,2021-07-13T20:01,0.330,0.330,0.00,11.0,12.5,28.6
2021-07-14,82.6,69.1,87.2,72.4,2021-07-14T05:10,2021-07-14T20:00,0.040,0.040,0.00,4.0,8.7,18.3
2021-07-15,86.4,69.2,89.1,71.8,2021-07-15T05:11,2021-07-15T19:59,0.070,0.070,0.00,7.0,12.4,30.0
2021-07-16,79.4,69.1,84.4,73.5,2021-07-16T05:11,2021-07-16T19:59,0.920,0.920,0.00,19.0,9.8,29.1
2021-07-17,74.1,64.0,79.0,65.0,2021-07-17T05:12,2021-07-17T19:58,0.540,0.540,0.00,15.0,11.4,29.5
2021-07-18,81.2,59.9,83.4,60.1,2021-07-18T05:13,2021-07-18T19:58,0.000,0.000,0.00,0.0,6.4,15.2
2021-07-19,81.8,63.3,87.8,65.1,2021-07-19T05:14,2021-07-19T19:57,0.000,0.000,0.00,0.0,7.7,22.4
2021-07-20,83.5,65.1,88.6,68.5,2021-07-20T05:15,2021-07-20T19:56,0.040,0.040,0.00,6.0,6.5,14.8
2021-07-21,74.5,62.2,74.7,61.5,2021-07-21T05:16,2021-07-21T19:55,0.000,0.000,0.00,0.0,11.2,25.3
2021-07-22,76.3,54.8,78.1,53.7,2021-07-22T05:16,2021-07-22T19:55,0.000,0.000,0.00,0.0,5.7,16.1
2021-07-23,77.4,59.6,80.4,59.9,2021-07-23T05:17,2021-07-23T19:54,0.010,0.010,0.00,2.0,5.2,11.2
2021-07-24,82.8,66.7,87.0,68.1,2021-07-24T05:18,2021-07-24T19:53,0.030,0.030,0.00,3.0,10.8,21.0
2021-07-25,86.6,71.6,93.5,75.8,2021-07-25T05:19,2021-07-25T19:52,0.380,0.380,0.00,7.0,10.8,20.6
2021-07-26,87.0,69.4,89.7,74.0,2021-07-26T05:20,2021-07-26T19:51,0.000,0.000,0.00,0.0,9.0,19.5
2021-07-27,87.3,64.5,92.4,66.0,2021-07-27T05:21,2021-07-27T19:50,0.000,0.000,0.00,1.0,7.7,18.8
2021-07-28,85.9,67.3,90.4,69.7,2021-07-28T05:22,2021-07-28T19:49,0.010,0.010,0.00,2.0,7.8,20.1
2021-07-29,84.4,71.1,88.1,74.4,2021-07-29T05:23,2021-07-29T19:48,0.120,0.120,0.00,4.0,12.8,38.0
2021-07-30,76.8,64.9,78.4,64.4,2021-07-30T05:24,2021-07-30T19:47,0.000,0.000,0.00,0.0,10.0,23.3
2021-07-31,77.3,57.8,80.1,57.0,2021-07-31T05:25,2021-07-31T19:46,0.000,0.000,0.00,0.0,7.1,16.8
2021-08-01,76.3,61.6,77.6,61.5,2021-08-01T05:26,2021-08-01T19:45,0.050,0.050,0.00,2.0,11.5,27.7
2021-08-02,76.2,58.3,75.8,57.8,2021-08-02T05:27,2021-08-02T19:44,0.000,0.000,0.00,0.0,6.9,17.0
2021-08-03,79.1,57.9,79.2,57.0,2021-08-03T05:28,2021-08-03T19:43,0.000,0.000,0.00,0.0,7.3,13.0
2021-08-04,78.9,57.5,80.7,55.3,2021-08-04T05:28,2021-08-04T19:42,0.000,0.000,0.00,0.0,7.8,13.0
2021-08-05,82.9,60.0,86.6,60.1,2021-08-05T05:29,2021-08-05T19:41,0.000,0.000,0.00,0.0,5.1,9.8
2021-08-06,83.4,63.3,83.4,63.8,2021-08-06T05:30,2021-08-06T19:39,0.000,0.000,0.00,0.0,10.9,28.2
2021-08-07,83.3,67.8,87.7,70.4,2021-08-07T05:31,2021-08-07T19:38,0.150,0.150,0.00,2.0,6.9,16.3
2021-08-08,83.0,65.5,88.9,68.1,2021-08-08T05:32,2021-08-08T19:37,0.000,0.000,0.00,1.0,7.0,17.2
2021-08-09,84.9,68.9,88.9,71.6,2021-08-09T05:33,2021-08-09T19:36,0.190,0.190,0.00,8.0,12.3,28.9
2021-08-10,85.8,70.0,92.1,72.8,2021-08-10T05:34,2021-08-10T19:34,0.050,0.050,0.00,6.0,13.3,31.8
2021-08-11,83.6,73.7,90.0,77.4,2021-08-11T05:35,2021-08-11T19:33,0.040,0.040,0.00,5.0,11.6,35.8
2021-08-12,89.8,72.5,96.9,77.4,2021-08-12T05:36,2021-08-12T19:32,0.350,0.350,0.00,4.0,12.3,30.6
2021-08-13,86.3,71.4,93.1,76.1,2021-08-13T05:37,2021-08-13T19:30,0.210,0.210,0.00,6.0,9.4,27.1
2021-08-14,79.4,64.9,82.5,62.4,2021-08-14T05:38,2021-08-14T19:29,0.000,0.000,0.00,0.0,9.9,20.6
2021-08-15,76.7,60.0,76.5,56.5,2021-08-15T05:39,2021-08-15T19:28,0.090,0.090,0.00,6.0,9.1,19.2
2021-08-16,75.7,64.3,83.0,66.0,2021-08-16T05:40,2021-08-16T19:26,0.300,0.300,0.00,11.0,6.2,13.2
2021-08-17,76.6,68.6,83.4,74.2,2021-08-17T05:41,2021-08-17T19:25,0.290,0.290,0.00,12.0,6.0,14.5
2021-08-18,82.1,69.0,85.6,72.3,2021-08-18T05:42,2021-08-18T19:24,0.570,0.570,0.00,15.0,8.8,20.1
2021-08-19,81.5,67.6,86.9,72.2,2021-08-19T05:43,2021-08-19T19:22,0.000,0.000,0.00,0.0,4.3,12.1
2021-08-20,84.8,64.5,91.0,66.8,2021-08-20T05:44,2021-08-20T19:21,0.000,0.000,0.00,0.0,4.6,16.8
2021-08-21,85.1,64.1,92.1,66.4,2021-08-21T05:45,2021-08-21T19:19,0.000,0.000,0.00,0.0,3.6,12.1
2021-08-22,87.7,68.2,95.5,72.0,2021-08-22T05:46,2021-08-22T19:18,0.000,0.000,0.00,0.0,6.2,17.0
2021-08-23,87.5,69.6,92.1,73.9,2021-08-23T05:47,2021-08-23T19:16,0.010,0.010,0.00,1.0,8.8,20.4
2021-08-24,89.9,68.2,95.6,72.1,2021-08-24T05:48,2021-08-24T19:15,0.000,0.000,0.00,0.0,5.5,13.2
2021-08-25,83.9,71.0,91.5,76.8,2021-08-25T05:49,2021-08-25T19:13,0.300,0.300,0.00,6.0,5.9,22.1
2021-08-26,85.0,69.9,96.8,73.5,2021-08-26T05:50,2021-08-26T19:12,0.080,0.080,0.00,5.0,9.7,14.3
2021-08-27,86.4,69.1,93.2,74.7,2021-08-27T05:51,2021-08-27T19:10,0.010,0.010,0.00,1.0,4.0,12.5
2021-08-28,86.5,71.2,93.7,76.5,2021-08-28T05:52,2021-08-28T19:09,0.210,0.210,0.00,5.0,6.0,14.8
2021-08-29,86.1,71.4,93.6,76.8,2021-08-29T05:53,2021-08-29T19:07,0.500,0.500,0.00,9.0,8.4,22.6
2021-08-30,82.4,69.5,88.2,73.0,2021-08-30T05:54,2021-08-30T19:05,0.040,0.040,0.00,3.0,7.9,20.8
2021-08-31,79.1,68.9,85.0,70.3,2021-08-31T05:55,2021-08-31T19:04,0.200,0.200,0.00,16.0,8.1,18.1
2021-09-01,76.0,62.3,75.1,61.2,2021-09-01T05:56,2021-09-01T19:02,0.130,0.130,0.00,7.0,14.7,34.4
2021-09-02,76.0,57.4,75.6,57.0,2021-09-02T05:57,2021-09-02T19:01,0.000,0.000,0.00,0.0,8.5,19.0
2021-09-03,74.8,51.9,75.1,50.2,2021-09-03T05:58,2021-09-03T18:59,0.000,0.000,0.00,0.0,5.0,10.7
2021-09-04,75.9,59.9,75.7,60.4,2021-09-04T05:58,2021-09-04T18:57,0.300,0.300,0.00,6.0,8.4,19.0
2021-09-05,77.1,64.1,76.6,61.9,2021-09-05T05:59,2021-09-05T18:56,0.190,0.190,0.00,9.0,8.4,20.4
2021-09-06,79.4,60.0,78.0,56.3,2021-09-06T06:00,2021-09-06T18:54,0.000,0.000,0.00,0.0,11.2,24.8
2021-09-07,82.7,58.5,83.3,58.3,2021-09-07T06:01,2021-09-07T18:52,0.000,0.000,0.00,1.0,14.2,29.1
2021-09-08,77.8,62.6,77.0,60.5,2021-09-08T06:02,2021-09-08T18:51,0.250,0.250,0.00,11.0,11.9,24.2
2021-09-09,72.7,56.4,68.7,54.1,2021-09-09T06:03,2021-09-09T18:49,0.000,0.000,0.00,0.0,11.4,24.4
2021-09-10,74.3,51.9,73.4,50.2,2021-09-10T06:04,2021-09-10T18:48,0.000,0.000,0.00,0.0,5.3,15.0
2021-09-11,77.5,55.9,75.0,53.4,2021-09-11T06:05,2021-09-11T18:46,0.000,0.000,0.00,1.0,14.1,30.0
2021-09-12,83.0,66.8,83.5,65.4,2021-09-12T06:06,2021-09-12T18:44,0.000,0.000,0.00,0.0,13.9,29.5
2021-09-13,82.3,68.6,86.2,69.8,2021-09-13T06:07,2021-09-13T18:43,0.000,0.000,0.00,1.0,11.8,22.8
2021-09-14,85.2,68.7,85.9,70.3,2021-09-14T06:08,2021-09-14T18:41,0.010,0.010,0.00,2.0,14.6,31.3
2021-09-15,74.3,62.1,76.2,62.4,2021-09-15T06:09,2021-09-15T18:39,0.430,0.430,0.00,12.0,8.3,19.2
2021-09-16,79.4,56.3,82.1,55.4,2021-09-16T06:10,2021-09-16T18:37,0.000,0.000,0.00,0.0,6.6,12.8
2021-09-17,82.4,61.4,88.0,63.3,2021-09-17T06:11,2021-09-17T18:36,0.000,0.000,0.00,0.0,5.5,15.4
2021-09-18,85.7,66.0,89.0,69.0,2021-09-18T06:12,2021-09-18T18:34,0.030,0.030,0.00,3.0,8.3,16.1
2021-09-19,83.9,63.0,88.4,64.2,2021-09-19T06:13,2021-09-19T18:32,0.000,0.000,0.00,0.0,7.2,11.9
2021-09-20,78.8,67.5,80.8,68.2,2021-09-20T06:14,2021-09-20T18:31,0.170,0.170,0.00,9.0,9.8,22.1
2021-09-21,70.4,65.9,71.6,66.5,2021-09-21T06:15,2021-09-21T18:29,0.200,0.200,0.00,20.0,11.3,25.1
2021-09-22,66.7,53.9,69.4,50.4,2021-09-22T06:16,2021-09-22T18:27,0.710,0.710,0.00,21.0,15.7,31.3
2021-09-23,55.6,47.8,48.7,41.0,2021-09-23T06:17,2021-09-23T18:26,0.060,0.060,0.00,10.0,15.7,32.4
2021-09-24,71.7,48.6,67.5,42.8,2021-09-24T06:18,2021-09-24T18:24,0.000,0.000,0.00,0.0,11.3,24.6
2021-09-25,65.3,51.5,60.2,47.0,2021-09-25T06:19,2021-09-25T18:22,0.060,0.060,0.00,4.0,10.6,22.6
2021-09-26,73.6,47.7,67.8,42.9,2021-09-26T06:20,2021-09-26T18:21,0.000,0.000,0.00,0.0,12.7,27.7
2021-09-27,81.7,57.6,78.1,52.5,2021-09-27T06:21,2021-09-27T18:19,0.010,0.010,0.00,1.0,15.1,32.0
2021-09-28,74.6,56.7,74.8,53.8,2021-09-28T06:22,2021-09-28T18:17,0.070,0.070,0.00,2.0,12.2,25.7
2021-09-29,74.9,50.6,73.3,48.3,2021-09-29T06:23,2021-09-29T18:16,0.000,0.000,0.00,0.0,7.0,12.1
2021-09-30,72.3,47.9,71.0,44.9,2021-09-30T06:24,2021-09-30T18:14,0.000,0.000,0.00,0.0,6.3,13.4
2021-10-01,73.3,45.3,71.5,42.1,2021-10-01T06:25,2021-10-01T18:13,0.000,0.000,0.00,0.0,5.3,11.2
2021-10-02,75.6,50.6,73.5,47.2,2021-10-02T06:26,2021-10-02T18:11,0.050,0.050,0.00,5.0,6.9,17.2
2021-10-03,73.2,66.0,75.3,67.7,2021-10-03T06:27,2021-10-03T18:09,0.560,0.560,0.00,20.0,11.2,23.7
2021-10-04,74.0,64.3,75.6,66.8,2021-10-04T06:28,2021-10-04T18:08,0.060,0.060,0.00,9.0,7.4,17.0
2021-10-05,76.7,59.8,78.5,61.7,2021-10-05T06:29,2021-10-05T18:06,0.000,0.000,0.00,1.0,8.0,13.4
2021-10-06,78.5,63.0,81.7,63.9,2021-10-06T06:30,2021-10-06T18:04,0.000,0.000,0.00,1.0,7.7,20.6
2021-10-07,73.6,65.9,77.3,67.7,2021-10-07T06:31,2021-10-07T18:03,0.150,0.150,0.00,8.0,8.6,21.7
2021-10-08,73.2,63.2,75.5,64.7,2021-10-08T06:32,2021-10-08T18:01,0.450,0.450,0.00,16.0,6.4,19.2
2021-10-09,75.9,63.0,75.7,65.0,2021-10-09T06:33,2021-10-09T18:00,0.020,0.020,0.00,5.0,7.1,15.0
2021-10-10,78.6,60.8,77.6,60.6,2021-10-10T06:34,2021-10-10T17:58,0.010,0.010,0.00,1.0,13.0,28.9
2021-10-11,80.2,62.2,80.7,61.8,2021-10-11T06:35,2021-10-11T17:57,0.000,0.000,0.00,0.0,11.5,23.3
2021-10-12,75.6,61.8,73.8,62.4,2021-10-12T06:36,2021-10-12T17:55,0.010,0.010,0.00,2.0,13.3,29.5
2021-10-13,73.0,55.3,71.9,55.4,2021-10-13T06:37,2021-10-13T17:53,0.000,0.000,0.00,0.0,7.0,16.1
2021-10-14,79.6,63.9,81.5,63.2,2021-10-14T06:38,2021-10-14T17:52,0.000,0.000,0.00,0.0,9.4,22.8
2021-10-15,76.9,64.0,76.3,65.8,2021-10-15T06:39,2021-10-15T17:50,0.230,0.230,0.00,13.0,13.5,30.9
2021-10-16,63.0,49.6,64.5,42.1,2021-10-16T06:40,2021-10-16T17:49,0.540,0.540,0.00,7.0,14.8,32.9
2021-10-17,61.0,46.1,52.0,38.9,2021-10-17T06:41,2021-10-17T17:47,0.000,0.000,0.00,0.0,16.4,34.9
2021-10-18,65.8,43.4,59.5,36.8,2021-10-18T06:42,2021-10-18T17:46,0.000,0.000,0.00,0.0,9.7,20.6
2021-10-19,70.6,43.9,65.9,38.8,2021-10-19T06:43,2021-10-19T17:45,0.000,0.000,0.00,0.0,9.1,21.0
2021-10-20,70.4,47.0,65.3,42.7,2021-10-20T06:45,2021-10-20T17:43,0.000,0.000,0.00,0.0,10.3,22.6
2021-10-21,64.4,51.3,61.1,45.4,2021-10-21T06:46,2021-10-21T17:42,0.330,0.330,0.00,9.0,15.6,36.0
2021-10-22,50.6,46.6,46.8,43.6,2021-10-22T06:47,2021-10-22T17:40,0.020,0.020,0.00,4.0,9.5,21.0
2021-10-23,54.6,44.3,48.8,41.0,2021-10-23T06:48,2021-10-23T17:39,0.160,0.160,0.00,7.0,9.8,21.7
2021-10-24,60.2,44.5,58.4,41.9,2021-10-24T06:49,2021-10-24T17:38,1.150,1.150,0.00,13.0,11.5,26.6
2021-10-25,63.0,49.1,61.6,42.7,2021-10-25T06:50,2021-10-25T17:36,0.380,0.380,0.00,12.0,15.3,28.2
2021-10-26,50.0,41.5,41.2,34.5,2021-10-26T06:51,2021-10-26T17:35,0.000,0.000,0.00,0.0,14.9,33.3
2021-10-27,51.8,40.7,49.9,33.9,2021-10-27T06:52,2021-10-27T17:34,0.000,0.000,0.00,0.0,8.8,16.8
2021-10-28,64.5,48.1,60.1,42.7,2021-10-28T06:53,2021-10-28T17:32,0.150,0.150,0.00,5.0,12.4,26.6
2021-10-29,59.5,53.0,55.7,49.3,2021-10-29T06:55,2021-10-29T17:31,0.620,0.620,0.00,18.0,10.7,29.3
2021-10-30,58.7,51.6,56.8,48.8,2021-10-30T06:56,2021-10-30T17:30,0.020,0.020,0.00,4.0,10.4,18.1
2021-10-31,57.1,47.9,50.2,39.9,2021-10-31T06:57,2021-10-31T17:29,0.000,0.000,0.00,0.0,14.2,28.4
2021-11-01,50.6,36.7,42.6,30.7,2021-11-01T06:58,2021-11-01T17:27,0.000,0.000,0.00,0.0,12.2,25.1
2021-11-02,45.3,35.6,35.9,28.7,2021-11-02T06:59,2021-11-02T17:26,0.000,0.000,0.00,0.0,10.9,24.8
2021-11-03,45.3,28.6,37.9,22.0,2021-11-03T07:00,2021-11-03T17:25,0.000,0.000,0.00,0.0,6.3,15.0
2021-11-04,46.2,28.9,39.2,22.3,2021-11-04T07:01,2021-11-04T17:24,0.000,0.000,0.00,0.0,6.1,14.1
2021-11-05,48.7,28.9,42.8,23.2,2021-11-05T07:03,2021-11-05T17:23,0.000,0.000,0.00,0.0,5.6,9.4
2021-11-06,54.7,26.5,47.8,20.1,2021-11-06T07:04,2021-11-06T17:22,0.000,0.000,0.00,0.0,5.9,13.0
2021-11-07,61.6,31.8,56.1,25.2,2021-11-07T07:05,2021-11-07T17:21,0.000,0.000,0.00,0.0,6.5,15.2
2021-11-08,67.3,39.7,59.8,33.8,2021-11-08T07:06,2021-11-08T17:20,0.000,0.000,0.00,0.0,10.6,22.6
2021-11-09,63.2,44.2,58.5,39.4,2021-11-09T07:07,2021-11-09T17:19,0.000,0.000,0.00,1.0,7.8,16.6
2021-11-10,60.8,44.3,57.2,40.5,2021-11-10T07:08,2021-11-10T17:18,0.000,0.000,0.00,1.0,9.4,17.2
2021-11-11,67.4,48.2,58.7,42.8,2021-11-11T07:10,2021-11-11T17:17,0.560,0.560,0.00,8.0,17.3,40.7
2021-11-12,52.9,39.3,42.4,31.7,2021-11-12T07:11,2021-11-12T17:16,0.050,0.050,0.00,5.0,19.9,42.3
